,Image,Accuracy,F1,Jaccard,Recall,Precision
267,new_data\test\image\volume-83_slice_721_0,1.0,1.0,1.0,1.0,1.0
268,new_data\test\image\volume-83_slice_732_0,1.0,1.0,1.0,1.0,1.0
269,new_data\test\image\volume-83_slice_755_0,1.0,1.0,1.0,1.0,1.0
270,new_data\test\image\volume-83_slice_764_0,1.0,1.0,1.0,1.0,1.0
271,new_data\test\image\volume-83_slice_77_0,1.0,1.0,1.0,1.0,1.0
272,new_data\test\image\volume-83_slice_781_0,1.0,1.0,1.0,1.0,1.0
273,new_data\test\image\volume-83_slice_787_0,1.0,1.0,1.0,1.0,1.0
274,new_data\test\image\volume-83_slice_803_0,1.0,1.0,1.0,1.0,1.0
275,new_data\test\image\volume-83_slice_807_0,1.0,1.0,1.0,1.0,1.0
276,new_data\test\image\volume-83_slice_817_0,1.0,1.0,1.0,1.0,1.0
277,new_data\test\image\volume-83_slice_824_0,1.0,1.0,1.0,1.0,1.0
278,new_data\test\image\volume-83_slice_838_0,1.0,1.0,1.0,1.0,1.0
279,new_data\test\image\volume-83_slice_842_0,1.0,1.0,1.0,1.0,1.0
280,new_data\test\image\volume-83_slice_847_0,1.0,1.0,1.0,1.0,1.0
281,new_data\test\image\volume-83_slice_856_0,1.0,1.0,1.0,1.0,1.0
282,new_data\test\image\volume-83_slice_867_0,1.0,1.0,1.0,1.0,1.0
283,new_data\test\image\volume-83_slice_869_0,1.0,1.0,1.0,1.0,1.0
284,new_data\test\image\volume-84_slice_105_0,1.0,1.0,1.0,1.0,1.0
285,new_data\test\image\volume-84_slice_106_0,1.0,1.0,1.0,1.0,1.0
286,new_data\test\image\volume-84_slice_124_0,1.0,1.0,1.0,1.0,1.0
287,new_data\test\image\volume-84_slice_139_0,1.0,1.0,1.0,1.0,1.0
288,new_data\test\image\volume-84_slice_143_0,1.0,1.0,1.0,1.0,1.0
289,new_data\test\image\volume-84_slice_151_0,1.0,1.0,1.0,1.0,1.0
290,new_data\test\image\volume-84_slice_192_0,1.0,1.0,1.0,1.0,1.0
291,new_data\test\image\volume-84_slice_196_0,1.0,1.0,1.0,1.0,1.0
292,new_data\test\image\volume-84_slice_228_0,1.0,1.0,1.0,1.0,1.0
293,new_data\test\image\volume-84_slice_230_0,1.0,1.0,1.0,1.0,1.0
294,new_data\test\image\volume-84_slice_232_0,1.0,1.0,1.0,1.0,1.0
295,new_data\test\image\volume-84_slice_235_0,1.0,1.0,1.0,1.0,1.0
296,new_data\test\image\volume-84_slice_236_0,1.0,1.0,1.0,1.0,1.0
297,new_data\test\image\volume-84_slice_243_0,1.0,1.0,1.0,1.0,1.0
298,new_data\test\image\volume-84_slice_253_0,1.0,1.0,1.0,1.0,1.0
299,new_data\test\image\volume-84_slice_274_0,1.0,1.0,1.0,1.0,1.0
300,new_data\test\image\volume-84_slice_278_0,1.0,1.0,1.0,1.0,1.0
301,new_data\test\image\volume-84_slice_27_0,1.0,1.0,1.0,1.0,1.0
302,new_data\test\image\volume-84_slice_286_0,1.0,1.0,1.0,1.0,1.0
303,new_data\test\image\volume-84_slice_290_0,1.0,1.0,1.0,1.0,1.0
304,new_data\test\image\volume-84_slice_298_0,1.0,1.0,1.0,1.0,1.0
305,new_data\test\image\volume-84_slice_299_0,1.0,1.0,1.0,1.0,1.0
306,new_data\test\image\volume-84_slice_302_0,1.0,1.0,1.0,1.0,1.0
307,new_data\test\image\volume-84_slice_303_0,1.0,1.0,1.0,1.0,1.0
308,new_data\test\image\volume-84_slice_312_0,1.0,1.0,1.0,1.0,1.0
309,new_data\test\image\volume-84_slice_324_0,1.0,1.0,1.0,1.0,1.0
310,new_data\test\image\volume-84_slice_328_0,1.0,1.0,1.0,1.0,1.0
311,new_data\test\image\volume-84_slice_333_0,1.0,1.0,1.0,1.0,1.0
312,new_data\test\image\volume-84_slice_339_0,1.0,1.0,1.0,1.0,1.0
313,new_data\test\image\volume-84_slice_353_0,1.0,1.0,1.0,1.0,1.0
314,new_data\test\image\volume-84_slice_363_0,1.0,1.0,1.0,1.0,1.0
315,new_data\test\image\volume-84_slice_376_0,1.0,1.0,1.0,1.0,1.0
316,new_data\test\image\volume-84_slice_379_0,1.0,1.0,1.0,1.0,1.0
317,new_data\test\image\volume-84_slice_389_0,1.0,1.0,1.0,1.0,1.0
318,new_data\test\image\volume-84_slice_391_0,0.9998359680175781,0.9998359680175781,0.9996719898393132,0.9998359680175781,0.9998359680175781
319,new_data\test\image\volume-84_slice_405_0,0.9997711181640625,0.9997711181640625,0.9995423410779393,0.9997711181640625,0.9997711181640625
320,new_data\test\image\volume-84_slice_422_0,0.9970169067382812,0.9977876739653702,0.9955851150955543,0.9985596338337046,0.9970169067382812
321,new_data\test\image\volume-84_slice_423_0,0.9969406127929688,0.9978598906081462,0.995728921790881,0.9987808653181024,0.9969406127929688
322,new_data\test\image\volume-84_slice_426_0,0.9957847595214844,0.9973922662066357,0.9947980975899757,0.9990049713163847,0.9957847595214844
323,new_data\test\image\volume-84_slice_433_0,0.99017333984375,0.9944505423986606,0.9889623378355209,0.9987648573044646,0.99017333984375
324,new_data\test\image\volume-84_slice_434_0,0.9902381896972656,0.9946318959637682,0.9893211172809628,0.9990647659220715,0.9902381896972656
325,new_data\test\image\volume-84_slice_43_0,0.9883460998535156,0.9915536403159635,0.9832487675662137,0.9947820678215997,0.9883460998535156
326,new_data\test\image\volume-84_slice_440_0,0.9888648986816406,0.9940218725075158,0.9881147962781549,0.9992329159985198,0.9888648986816406
327,new_data\test\image\volume-84_slice_444_0,0.9901351928710938,0.994650398154464,0.9893577282256527,0.9992069724827151,0.9901351928710938
328,new_data\test\image\volume-84_slice_453_0,0.9904327392578125,0.9948368383441865,0.9897267192973762,0.9992802792670394,0.9904327392578125
329,new_data\test\image\volume-84_slice_459_0,0.9916534423828125,0.9948431613047662,0.9897392357158359,0.9980534663272711,0.9916534423828125
330,new_data\test\image\volume-84_slice_462_0,0.9926223754882812,0.9953314552051119,0.990706298472117,0.9980553627112924,0.9926223754882812
331,new_data\test\image\volume-84_slice_465_0,0.9953994750976562,0.9968635271375578,0.9937466676822302,0.9983318922310559,0.9953994750976562
332,new_data\test\image\volume-84_slice_466_0,0.9960174560546875,0.9972424013260918,0.9944999695289171,0.998470363288719,0.9960174560546875
333,new_data\test\image\volume-84_slice_480_0,0.9981231689453125,0.9982640677280654,0.9965341519336385,0.9984050062960278,0.9981231689453125
334,new_data\test\image\volume-84_slice_48_0,0.9908409118652344,0.9909335245946982,0.9820299739882645,0.9910261546385852,0.9908409118652344
335,new_data\test\image\volume-84_slice_496_0,0.9946136474609375,0.9960974733862202,0.9922252877937399,0.9975857332522201,0.9946136474609375
336,new_data\test\image\volume-84_slice_510_0,0.9899368286132812,0.9933225008181802,0.9867335880910284,0.9967314111009115,0.9899368286132812
337,new_data\test\image\volume-84_slice_513_0,0.9864120483398438,0.9906160750713994,0.9814066289409863,0.9948560897818166,0.9864120483398438
338,new_data\test\image\volume-84_slice_522_0,0.9820823669433594,0.9890908671790508,0.9784171841627205,0.9962001168599499,0.9820823669433594
339,new_data\test\image\volume-84_slice_539_0,0.9739265441894531,0.9845174376455708,0.9695069852927215,0.9953412032560895,0.9739265441894531
340,new_data\test\image\volume-84_slice_55_0,0.9519386291503906,0.9652010118278656,0.9327425160443897,0.9788381579979603,0.9519386291503906
341,new_data\test\image\volume-84_slice_562_0,0.970062255859375,0.9833698445261246,0.9672837651247447,0.9970476261424275,0.970062255859375
342,new_data\test\image\volume-84_slice_564_0,0.9689483642578125,0.982141925006525,0.9649104812700149,0.9956997424549492,0.9689483642578125
343,new_data\test\image\volume-84_slice_585_0,0.986297607421875,0.9905371960984131,0.9812518027112778,0.9948133897652943,0.986297607421875
344,new_data\test\image\volume-84_slice_58_0,0.9651069641113281,0.971663946231397,0.9448895063734113,0.9783106347107182,0.9651069641113281
345,new_data\test\image\volume-84_slice_596_0,0.98553466796875,0.9881129044595731,0.9765050950984246,0.990704666073565,0.98553466796875
346,new_data\test\image\volume-84_slice_599_0,0.8845977783203125,0.8845977783203125,0.7930751446668217,0.8845977783203125,0.8845977783203125
347,new_data\test\image\volume-84_slice_604_0,0.9906044006347656,0.9919003519842323,0.9839308583596669,0.9931996986143143,0.9906044006347656
348,new_data\test\image\volume-84_slice_622_0,0.9988212585449219,0.9989508221738964,0.9979038435886197,0.9990804194203208,0.9988212585449219
349,new_data\test\image\volume-84_slice_626_0,0.9989776611328125,0.9990405432470839,0.9980829258439128,0.9991034332782676,0.9989776611328125
350,new_data\test\image\volume-84_slice_634_0,0.9991874694824219,0.9993723661795033,0.9987455197132616,0.9995573313184276,0.9991874694824219
351,new_data\test\image\volume-84_slice_636_0,0.9992103576660156,0.999402884848346,0.9988064823641564,0.9995954862369917,0.9992103576660156
352,new_data\test\image\volume-84_slice_645_0,0.9987907409667969,0.9987907409667969,0.9975844030160671,0.9987907409667969,0.9987907409667969
353,new_data\test\image\volume-84_slice_646_0,0.9992332458496094,0.9992332458496094,0.998467666622196,0.9992332458496094,0.9992332458496094
354,new_data\test\image\volume-84_slice_664_0,1.0,1.0,1.0,1.0,1.0
355,new_data\test\image\volume-84_slice_667_0,1.0,1.0,1.0,1.0,1.0
356,new_data\test\image\volume-84_slice_672_0,1.0,1.0,1.0,1.0,1.0
357,new_data\test\image\volume-84_slice_693_0,1.0,1.0,1.0,1.0,1.0
358,new_data\test\image\volume-84_slice_6_0,0.909576416015625,0.9115253829083256,0.8374337523311804,0.9134827199135709,0.909576416015625
359,new_data\test\image\volume-84_slice_714_0,1.0,1.0,1.0,1.0,1.0
360,new_data\test\image\volume-84_slice_720_0,1.0,1.0,1.0,1.0,1.0
361,new_data\test\image\volume-84_slice_723_0,1.0,1.0,1.0,1.0,1.0
362,new_data\test\image\volume-84_slice_7_0,1.0,1.0,1.0,1.0,1.0
363,new_data\test\image\volume-84_slice_83_0,1.0,1.0,1.0,1.0,1.0
364,new_data\test\image\volume-84_slice_90_0,1.0,1.0,1.0,1.0,1.0
365,new_data\test\image\volume-85_slice_103_0,1.0,1.0,1.0,1.0,1.0
366,new_data\test\image\volume-85_slice_115_0,1.0,1.0,1.0,1.0,1.0
367,new_data\test\image\volume-85_slice_128_0,1.0,1.0,1.0,1.0,1.0
368,new_data\test\image\volume-85_slice_137_0,1.0,1.0,1.0,1.0,1.0
369,new_data\test\image\volume-85_slice_141_0,1.0,1.0,1.0,1.0,1.0
370,new_data\test\image\volume-85_slice_145_0,1.0,1.0,1.0,1.0,1.0
371,new_data\test\image\volume-85_slice_150_0,1.0,1.0,1.0,1.0,1.0
372,new_data\test\image\volume-85_slice_158_0,1.0,1.0,1.0,1.0,1.0
373,new_data\test\image\volume-85_slice_175_0,1.0,1.0,1.0,1.0,1.0
374,new_data\test\image\volume-85_slice_181_0,1.0,1.0,1.0,1.0,1.0
375,new_data\test\image\volume-85_slice_233_0,1.0,1.0,1.0,1.0,1.0
376,new_data\test\image\volume-85_slice_237_0,1.0,1.0,1.0,1.0,1.0
377,new_data\test\image\volume-85_slice_239_0,1.0,1.0,1.0,1.0,1.0
378,new_data\test\image\volume-85_slice_266_0,1.0,1.0,1.0,1.0,1.0
379,new_data\test\image\volume-85_slice_276_0,1.0,1.0,1.0,1.0,1.0
380,new_data\test\image\volume-85_slice_281_0,1.0,1.0,1.0,1.0,1.0
381,new_data\test\image\volume-85_slice_293_0,1.0,1.0,1.0,1.0,1.0
382,new_data\test\image\volume-85_slice_296_0,1.0,1.0,1.0,1.0,1.0
383,new_data\test\image\volume-85_slice_298_0,1.0,1.0,1.0,1.0,1.0
384,new_data\test\image\volume-85_slice_309_0,1.0,1.0,1.0,1.0,1.0
385,new_data\test\image\volume-85_slice_314_0,1.0,1.0,1.0,1.0,1.0
386,new_data\test\image\volume-85_slice_315_0,1.0,1.0,1.0,1.0,1.0
387,new_data\test\image\volume-85_slice_322_0,1.0,1.0,1.0,1.0,1.0
388,new_data\test\image\volume-85_slice_325_0,1.0,1.0,1.0,1.0,1.0
389,new_data\test\image\volume-85_slice_336_0,0.9998283386230469,0.9998283386230469,0.9996567361712353,0.9998283386230469,0.9998283386230469
390,new_data\test\image\volume-85_slice_341_0,0.9998016357421875,0.9998016357421875,0.999603350165525,0.9998016357421875,0.9998016357421875
391,new_data\test\image\volume-85_slice_350_0,0.9994697570800781,0.9994697570800781,0.9989400761772589,0.9994697570800781,0.9994697570800781
392,new_data\test\image\volume-85_slice_357_0,0.9995231628417969,0.9995231628417969,0.9990467802142076,0.9995231628417969,0.9995231628417969
393,new_data\test\image\volume-85_slice_35_0,0.9931983947753906,0.9931983947753906,0.9864886881599836,0.9931983947753906,0.9931983947753906
394,new_data\test\image\volume-85_slice_372_0,0.9995307922363281,0.9995307922363281,0.9990620245780064,0.9995307922363281,0.9995307922363281
395,new_data\test\image\volume-85_slice_375_0,0.9994544982910156,0.9994544982910156,0.998909591401785,0.9994544982910156,0.9994544982910156
396,new_data\test\image\volume-85_slice_378_0,0.9679145812988281,0.9679145812988281,0.9378241023082183,0.9679145812988281,0.9679145812988281
397,new_data\test\image\volume-85_slice_379_0,0.9988212585449219,0.9988212585449219,0.9976452926809752,0.9988212585449219,0.9988212585449219
398,new_data\test\image\volume-85_slice_388_0,0.958465576171875,0.958465576171875,0.9202437809487533,0.958465576171875,0.958465576171875
399,new_data\test\image\volume-85_slice_395_0,0.9988021850585938,0.9988021850585938,0.9976072362054119,0.9988021850585938,0.9988021850585938
400,new_data\test\image\volume-85_slice_397_0,0.9987564086914062,0.9987564086914062,0.9975159065797996,0.9987564086914062,0.9987564086914062
401,new_data\test\image\volume-85_slice_400_0,0.9988136291503906,0.9988136291503906,0.9976300699167476,0.9988136291503906,0.9988136291503906
402,new_data\test\image\volume-85_slice_41_0,0.9907150268554688,0.9917024014540845,0.9835413700124216,0.9926917461069787,0.9907150268554688
403,new_data\test\image\volume-85_slice_424_0,0.9911117553710938,0.9911117553710938,0.9823801205411496,0.9911117553710938,0.9911117553710938
404,new_data\test\image\volume-85_slice_433_0,0.9920425415039062,0.9920425415039062,0.9842107255042954,0.9920425415039062,0.9920425415039062
405,new_data\test\image\volume-85_slice_43_0,0.9859619140625,0.9859619140625,0.9723125075237752,0.9859619140625,0.9859619140625
406,new_data\test\image\volume-85_slice_452_0,0.9931793212890625,0.9931793212890625,0.9864510555749209,0.9931793212890625,0.9931793212890625
407,new_data\test\image\volume-85_slice_454_0,0.9908905029296875,0.9908905029296875,0.9819454735154916,0.9908905029296875,0.9908905029296875
408,new_data\test\image\volume-85_slice_465_0,0.9896507263183594,0.9896507263183594,0.979513473308238,0.9896507263183594,0.9896507263183594
409,new_data\test\image\volume-85_slice_466_0,0.9867477416992188,0.9867477416992188,0.9738421341927128,0.9867477416992188,0.9867477416992188
410,new_data\test\image\volume-85_slice_478_0,0.8632392883300781,0.8632392883300781,0.7593852245843051,0.8632392883300781,0.8632392883300781
411,new_data\test\image\volume-85_slice_492_0,0.9528045654296875,0.9528045654296875,0.9098631773739965,0.9528045654296875,0.9528045654296875
412,new_data\test\image\volume-85_slice_498_0,0.856292724609375,0.856292724609375,0.7486992021773354,0.856292724609375,0.856292724609375
413,new_data\test\image\volume-85_slice_504_0,0.9688262939453125,0.9688262939453125,0.9395374302667988,0.9688262939453125,0.9688262939453125
414,new_data\test\image\volume-85_slice_546_0,0.9834709167480469,0.9834709167480469,0.9674793697017003,0.9834709167480469,0.9834709167480469
415,new_data\test\image\volume-85_slice_550_0,0.9829177856445312,0.9829177856445312,0.966409373570073,0.9829177856445312,0.9829177856445312
416,new_data\test\image\volume-85_slice_568_0,0.9058952331542969,0.9058952331542969,0.8279785086450057,0.9058952331542969,0.9058952331542969
417,new_data\test\image\volume-85_slice_587_0,0.998443603515625,0.998443603515625,0.9968920442426643,0.998443603515625,0.998443603515625
418,new_data\test\image\volume-85_slice_588_0,0.9570808410644531,0.9570808410644531,0.9176941787523547,0.9570808410644531,0.9570808410644531
419,new_data\test\image\volume-85_slice_591_0,0.9988441467285156,0.9988441467285156,0.9976909623657348,0.9988441467285156,0.9988441467285156
420,new_data\test\image\volume-85_slice_597_0,0.9990081787109375,0.9990081787109375,0.9980183228914193,0.9990081787109375,0.9990081787109375
421,new_data\test\image\volume-85_slice_607_0,0.9993934631347656,0.9993934631347656,0.9987876615974656,0.9993934631347656,0.9993934631347656
422,new_data\test\image\volume-85_slice_614_0,1.0,1.0,1.0,1.0,1.0
423,new_data\test\image\volume-85_slice_623_0,1.0,1.0,1.0,1.0,1.0
424,new_data\test\image\volume-85_slice_71_0,1.0,1.0,1.0,1.0,1.0
425,new_data\test\image\volume-85_slice_73_0,1.0,1.0,1.0,1.0,1.0
426,new_data\test\image\volume-85_slice_75_0,1.0,1.0,1.0,1.0,1.0
427,new_data\test\image\volume-85_slice_81_0,1.0,1.0,1.0,1.0,1.0
428,new_data\test\image\volume-85_slice_84_0,1.0,1.0,1.0,1.0,1.0
429,new_data\test\image\volume-85_slice_90_0,1.0,1.0,1.0,1.0,1.0
430,new_data\test\image\volume-86_slice_102_0,1.0,1.0,1.0,1.0,1.0
431,new_data\test\image\volume-86_slice_109_0,1.0,1.0,1.0,1.0,1.0
432,new_data\test\image\volume-86_slice_110_0,1.0,1.0,1.0,1.0,1.0
433,new_data\test\image\volume-86_slice_113_0,1.0,1.0,1.0,1.0,1.0
434,new_data\test\image\volume-86_slice_12_0,1.0,1.0,1.0,1.0,1.0
435,new_data\test\image\volume-86_slice_133_0,1.0,1.0,1.0,1.0,1.0
436,new_data\test\image\volume-86_slice_137_0,1.0,1.0,1.0,1.0,1.0
437,new_data\test\image\volume-86_slice_139_0,1.0,1.0,1.0,1.0,1.0
438,new_data\test\image\volume-86_slice_13_0,1.0,1.0,1.0,1.0,1.0
439,new_data\test\image\volume-86_slice_154_0,1.0,1.0,1.0,1.0,1.0
440,new_data\test\image\volume-86_slice_168_0,1.0,1.0,1.0,1.0,1.0
441,new_data\test\image\volume-86_slice_183_0,1.0,1.0,1.0,1.0,1.0
442,new_data\test\image\volume-86_slice_190_0,1.0,1.0,1.0,1.0,1.0
443,new_data\test\image\volume-86_slice_214_0,1.0,1.0,1.0,1.0,1.0
444,new_data\test\image\volume-86_slice_220_0,1.0,1.0,1.0,1.0,1.0
445,new_data\test\image\volume-86_slice_239_0,1.0,1.0,1.0,1.0,1.0
446,new_data\test\image\volume-86_slice_257_0,1.0,1.0,1.0,1.0,1.0
447,new_data\test\image\volume-86_slice_284_0,1.0,1.0,1.0,1.0,1.0
448,new_data\test\image\volume-86_slice_292_0,1.0,1.0,1.0,1.0,1.0
449,new_data\test\image\volume-86_slice_296_0,1.0,1.0,1.0,1.0,1.0
450,new_data\test\image\volume-86_slice_304_0,1.0,1.0,1.0,1.0,1.0
451,new_data\test\image\volume-86_slice_310_0,1.0,1.0,1.0,1.0,1.0
452,new_data\test\image\volume-86_slice_317_0,1.0,1.0,1.0,1.0,1.0
453,new_data\test\image\volume-86_slice_325_0,1.0,1.0,1.0,1.0,1.0
454,new_data\test\image\volume-86_slice_328_0,1.0,1.0,1.0,1.0,1.0
455,new_data\test\image\volume-86_slice_333_0,1.0,1.0,1.0,1.0,1.0
456,new_data\test\image\volume-86_slice_354_0,0.999664306640625,0.999664306640625,0.9993288385856799,0.999664306640625,0.999664306640625
457,new_data\test\image\volume-86_slice_365_0,0.9993324279785156,0.9993324279785156,0.9986657466672257,0.9993324279785156,0.9993324279785156
458,new_data\test\image\volume-86_slice_383_0,0.99932861328125,0.9993743610089573,0.9987495043767347,0.9994201129253777,0.99932861328125
459,new_data\test\image\volume-86_slice_388_0,0.9616661071777344,0.9616661071777344,0.9261626860352764,0.9616661071777344,0.9616661071777344
460,new_data\test\image\volume-86_slice_424_0,0.9991378784179688,0.9991378784179688,0.9982772420627358,0.9991378784179688,0.9991378784179688
461,new_data\test\image\volume-86_slice_427_0,0.9989395141601562,0.9989395141601562,0.9978812751979635,0.9989395141601562,0.9989395141601562
462,new_data\test\image\volume-86_slice_429_0,0.9986305236816406,0.9986305236816406,0.9972647931642686,0.9986305236816406,0.9986305236816406
463,new_data\test\image\volume-86_slice_439_0,0.9986953735351562,0.9986953735351562,0.9973941467354449,0.9986953735351562,0.9986953735351562
464,new_data\test\image\volume-86_slice_460_0,0.9953384399414062,0.9953384399414062,0.9907201385144627,0.9953384399414062,0.9953384399414062
465,new_data\test\image\volume-86_slice_462_0,0.9925384521484375,0.9925384521484375,0.9851874290041651,0.9925384521484375,0.9925384521484375
466,new_data\test\image\volume-86_slice_463_0,0.9926490783691406,0.9926490783691406,0.9854054402035816,0.9926490783691406,0.9926490783691406
467,new_data\test\image\volume-86_slice_476_0,0.9918899536132812,0.9921548875508445,0.9844319085298906,0.9924199630539992,0.9918899536132812
468,new_data\test\image\volume-86_slice_494_0,0.9777374267578125,0.9782412054547744,0.957409136752456,0.9787455035627821,0.9777374267578125
469,new_data\test\image\volume-86_slice_497_0,0.9777069091796875,0.9780314969644008,0.957007475337361,0.9783563003397335,0.9777069091796875
470,new_data\test\image\volume-86_slice_500_0,0.9732208251953125,0.9734232008531436,0.948222482392076,0.9736256606941821,0.9732208251953125
471,new_data\test\image\volume-86_slice_501_0,0.9800376892089844,0.9801666860605968,0.9611047929729002,0.9802957168749403,0.9800376892089844
472,new_data\test\image\volume-86_slice_50_0,0.9817733764648438,0.9819981380015568,0.9646329487784949,0.9822230024730559,0.9817733764648438
473,new_data\test\image\volume-86_slice_512_0,0.9789772033691406,0.9789772033691406,0.9588201229194299,0.9789772033691406,0.9789772033691406
474,new_data\test\image\volume-86_slice_513_0,0.9854049682617188,0.9854049682617188,0.9712298379516486,0.9854049682617188,0.9854049682617188
475,new_data\test\image\volume-86_slice_55_0,0.9855728149414062,0.9855728149414062,0.9715559967810594,0.9855728149414062,0.9855728149414062
476,new_data\test\image\volume-86_slice_572_0,0.9964332580566406,0.9964332580566406,0.9928918689823208,0.9964332580566406,0.9964332580566406
477,new_data\test\image\volume-86_slice_601_0,0.99908447265625,0.99908447265625,0.9981706201597659,0.99908447265625,0.99908447265625
478,new_data\test\image\volume-86_slice_603_0,0.9988975524902344,0.9988975524902344,0.9977975330846349,0.9988975524902344,0.9988975524902344
479,new_data\test\image\volume-86_slice_609_0,0.997833251953125,0.997833251953125,0.9956758731995493,0.997833251953125,0.997833251953125
480,new_data\test\image\volume-86_slice_618_0,0.9961509704589844,0.9961509704589844,0.992331457365107,0.9961509704589844,0.9961509704589844
481,new_data\test\image\volume-86_slice_629_0,1.0,1.0,1.0,1.0,1.0
482,new_data\test\image\volume-86_slice_637_0,1.0,1.0,1.0,1.0,1.0
483,new_data\test\image\volume-86_slice_66_0,1.0,1.0,1.0,1.0,1.0
484,new_data\test\image\volume-86_slice_93_0,1.0,1.0,1.0,1.0,1.0
485,new_data\test\image\volume-86_slice_95_0,1.0,1.0,1.0,1.0,1.0
486,new_data\test\image\volume-87_slice_105_0,1.0,1.0,1.0,1.0,1.0
487,new_data\test\image\volume-87_slice_107_0,1.0,1.0,1.0,1.0,1.0
488,new_data\test\image\volume-87_slice_13_0,1.0,1.0,1.0,1.0,1.0
489,new_data\test\image\volume-87_slice_142_0,1.0,1.0,1.0,1.0,1.0
490,new_data\test\image\volume-87_slice_145_0,1.0,1.0,1.0,1.0,1.0
491,new_data\test\image\volume-87_slice_147_0,1.0,1.0,1.0,1.0,1.0
492,new_data\test\image\volume-87_slice_14_0,1.0,1.0,1.0,1.0,1.0
493,new_data\test\image\volume-87_slice_154_0,1.0,1.0,1.0,1.0,1.0
494,new_data\test\image\volume-87_slice_158_0,1.0,1.0,1.0,1.0,1.0
495,new_data\test\image\volume-87_slice_159_0,1.0,1.0,1.0,1.0,1.0
496,new_data\test\image\volume-87_slice_160_0,1.0,1.0,1.0,1.0,1.0
497,new_data\test\image\volume-87_slice_181_0,1.0,1.0,1.0,1.0,1.0
498,new_data\test\image\volume-87_slice_187_0,1.0,1.0,1.0,1.0,1.0
499,new_data\test\image\volume-87_slice_197_0,1.0,1.0,1.0,1.0,1.0
500,new_data\test\image\volume-87_slice_201_0,1.0,1.0,1.0,1.0,1.0
501,new_data\test\image\volume-87_slice_210_0,1.0,1.0,1.0,1.0,1.0
502,new_data\test\image\volume-87_slice_219_0,1.0,1.0,1.0,1.0,1.0
503,new_data\test\image\volume-87_slice_228_0,1.0,1.0,1.0,1.0,1.0
504,new_data\test\image\volume-87_slice_22_0,1.0,1.0,1.0,1.0,1.0
505,new_data\test\image\volume-87_slice_232_0,1.0,1.0,1.0,1.0,1.0
506,new_data\test\image\volume-87_slice_236_0,1.0,1.0,1.0,1.0,1.0
507,new_data\test\image\volume-87_slice_238_0,1.0,1.0,1.0,1.0,1.0
508,new_data\test\image\volume-87_slice_255_0,1.0,1.0,1.0,1.0,1.0
509,new_data\test\image\volume-87_slice_281_0,1.0,1.0,1.0,1.0,1.0
510,new_data\test\image\volume-87_slice_286_0,1.0,1.0,1.0,1.0,1.0
511,new_data\test\image\volume-87_slice_290_0,1.0,1.0,1.0,1.0,1.0
512,new_data\test\image\volume-87_slice_298_0,1.0,1.0,1.0,1.0,1.0
513,new_data\test\image\volume-87_slice_301_0,1.0,1.0,1.0,1.0,1.0
514,new_data\test\image\volume-87_slice_308_0,1.0,1.0,1.0,1.0,1.0
515,new_data\test\image\volume-87_slice_325_0,1.0,1.0,1.0,1.0,1.0
516,new_data\test\image\volume-87_slice_329_0,1.0,1.0,1.0,1.0,1.0
517,new_data\test\image\volume-87_slice_333_0,1.0,1.0,1.0,1.0,1.0
518,new_data\test\image\volume-87_slice_334_0,1.0,1.0,1.0,1.0,1.0
519,new_data\test\image\volume-87_slice_338_0,1.0,1.0,1.0,1.0,1.0
520,new_data\test\image\volume-87_slice_350_0,1.0,1.0,1.0,1.0,1.0
521,new_data\test\image\volume-87_slice_35_0,1.0,1.0,1.0,1.0,1.0
522,new_data\test\image\volume-87_slice_361_0,1.0,1.0,1.0,1.0,1.0
523,new_data\test\image\volume-87_slice_367_0,1.0,1.0,1.0,1.0,1.0
524,new_data\test\image\volume-87_slice_369_0,1.0,1.0,1.0,1.0,1.0
525,new_data\test\image\volume-87_slice_378_0,1.0,1.0,1.0,1.0,1.0
526,new_data\test\image\volume-87_slice_387_0,1.0,1.0,1.0,1.0,1.0
527,new_data\test\image\volume-87_slice_391_0,1.0,1.0,1.0,1.0,1.0
528,new_data\test\image\volume-87_slice_398_0,1.0,1.0,1.0,1.0,1.0
529,new_data\test\image\volume-87_slice_3_0,1.0,1.0,1.0,1.0,1.0
530,new_data\test\image\volume-87_slice_414_0,1.0,1.0,1.0,1.0,1.0
531,new_data\test\image\volume-87_slice_427_0,0.9994735717773438,0.9994735717773438,0.9989476975164137,0.9994735717773438,0.9994735717773438
532,new_data\test\image\volume-87_slice_436_0,0.9996452331542969,0.9996452331542969,0.9992907179383534,0.9996452331542969,0.9996452331542969
533,new_data\test\image\volume-87_slice_452_0,0.9996719360351562,0.9996719360351562,0.9993440872516494,0.9996719360351562,0.9996719360351562
534,new_data\test\image\volume-87_slice_453_0,0.9996223449707031,0.9996223449707031,0.9992449750803644,0.9996223449707031,0.9996223449707031
535,new_data\test\image\volume-87_slice_455_0,0.9996376037597656,0.9996376037597656,0.9992754700864479,0.9996376037597656,0.9996376037597656
536,new_data\test\image\volume-87_slice_461_0,0.9997367858886719,0.9997367858886719,0.9994737103042183,0.9997367858886719,0.9997367858886719
537,new_data\test\image\volume-87_slice_485_0,0.999298095703125,0.999298095703125,0.9985971760544051,0.999298095703125,0.999298095703125
538,new_data\test\image\volume-87_slice_489_0,0.9985466003417969,0.9985466003417969,0.9970974192934007,0.9985466003417969,0.9985466003417969
